=== economy-table28.xlsx ===
Cell A1 | value='Time period' | fill=FFFFFF00 | rows=[0] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=True | metadata=False
Cell A36 | value='Exemptions for dual consumption of coal (coal tax)' | fill=FF00B050 | rows=[35] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B36 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[35] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C36 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[35] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D36 | value='Coal' | fill=FF00B050 | rows=[35] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell A37 | value='Exemptions for dual consumption of coal (coal tax)' | fill=FF00B050 | rows=[36] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B37 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[36] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C37 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[36] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D37 | value='·  Lignite' | fill=FF00B050 | rows=[36] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E37 | value='Total economy' | fill=FF00B050 | rows=[36] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A38 | value='Exemptions for dual consumption of coal (coal tax)' | fill=FF00B050 | rows=[37] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B38 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[37] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C38 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[37] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D38 | value='·  Lignite' | fill=FF00B050 | rows=[37] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E38 | value='·  General government' | fill=FF00B050 | rows=[37] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A39 | value='Exemptions for dual consumption of coal (coal tax)' | fill=FF00B050 | rows=[38] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B39 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[38] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C39 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[38] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D39 | value='·  Lignite' | fill=FF00B050 | rows=[38] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E39 | value='·  ·  Central government' | fill=FF00B050 | rows=[38] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G39 | value='..' | fill=00000000 | rows=[38] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H39 | value='..' | fill=00000000 | rows=[38] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I39 | value='..' | fill=00000000 | rows=[38] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J39 | value='..' | fill=00000000 | rows=[38] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K39 | value='..' | fill=00000000 | rows=[38] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L39 | value='..' | fill=00000000 | rows=[38] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M39 | value='8969083' | fill=00000000 | rows=[38] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N39 | value='12147402' | fill=00000000 | rows=[38] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O39 | value='11697498' | fill=00000000 | rows=[38] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P39 | value='1293054' | fill=00000000 | rows=[38] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q39 | value='1124394' | fill=00000000 | rows=[38] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R39 | value='909494' | fill=00000000 | rows=[38] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S39 | value='868154' | fill=00000000 | rows=[38] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T39 | value='950835' | fill=00000000 | rows=[38] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A40 | value='Exemptions for dual consumption of coal (coal tax)' | fill=FF00B050 | rows=[39] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B40 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[39] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C40 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[39] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D40 | value='·  Coke Oven Coke and Lignite Coke' | fill=FF00B050 | rows=[39] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E40 | value='Total economy' | fill=FF00B050 | rows=[39] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A41 | value='Exemptions for dual consumption of coal (coal tax)' | fill=FF00B050 | rows=[40] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B41 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[40] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C41 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[40] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D41 | value='·  Coke Oven Coke and Lignite Coke' | fill=FF00B050 | rows=[40] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E41 | value='·  General government' | fill=FF00B050 | rows=[40] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A42 | value='Exemptions for dual consumption of coal (coal tax)' | fill=FF00B050 | rows=[41] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B42 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[41] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C42 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[41] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D42 | value='·  Coke Oven Coke and Lignite Coke' | fill=FF00B050 | rows=[41] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E42 | value='·  ·  Central government' | fill=FF00B050 | rows=[41] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G42 | value='..' | fill=00000000 | rows=[41] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H42 | value='..' | fill=00000000 | rows=[41] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I42 | value='..' | fill=00000000 | rows=[41] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J42 | value='..' | fill=00000000 | rows=[41] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K42 | value='..' | fill=00000000 | rows=[41] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L42 | value='..' | fill=00000000 | rows=[41] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M42 | value='15030917' | fill=00000000 | rows=[41] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N42 | value='14852598' | fill=00000000 | rows=[41] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O42 | value='14302502' | fill=00000000 | rows=[41] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P42 | value='21706946' | fill=00000000 | rows=[41] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q42 | value='18875606' | fill=00000000 | rows=[41] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R42 | value='21090506' | fill=00000000 | rows=[41] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S42 | value='20131846' | fill=00000000 | rows=[41] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T42 | value='22049165' | fill=00000000 | rows=[41] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A43 | value='Refund for Energy-intensive processes (energy tax)' | fill=FF00B050 | rows=[42] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B43 | value='Total' | fill=FF00B050 | rows=[42] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A44 | value='Refund for Energy-intensive processes (energy tax)' | fill=FF00B050 | rows=[43] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B44 | value='·  Beneficiary' | fill=FF00B050 | rows=[43] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A45 | value='Refund for Energy-intensive processes (energy tax)' | fill=FF00B050 | rows=[44] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B45 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[44] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C45 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[44] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D45 | value='Coal' | fill=FF00B050 | rows=[44] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell A46 | value='Refund for Energy-intensive processes (energy tax)' | fill=FF00B050 | rows=[45] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B46 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[45] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C46 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[45] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D46 | value='·  Lignite' | fill=FF00B050 | rows=[45] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E46 | value='Total economy' | fill=FF00B050 | rows=[45] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A47 | value='Refund for Energy-intensive processes (energy tax)' | fill=FF00B050 | rows=[46] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B47 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[46] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C47 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[46] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D47 | value='·  Lignite' | fill=FF00B050 | rows=[46] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E47 | value='·  General government' | fill=FF00B050 | rows=[46] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A48 | value='Refund for Energy-intensive processes (energy tax)' | fill=FF00B050 | rows=[47] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B48 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[47] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C48 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[47] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D48 | value='·  Lignite' | fill=FF00B050 | rows=[47] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E48 | value='·  ·  Central government' | fill=FF00B050 | rows=[47] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G48 | value='..' | fill=00000000 | rows=[47] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H48 | value='..' | fill=00000000 | rows=[47] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I48 | value='..' | fill=00000000 | rows=[47] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J48 | value='..' | fill=00000000 | rows=[47] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K48 | value='..' | fill=00000000 | rows=[47] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L48 | value='..' | fill=00000000 | rows=[47] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M48 | value='10837642' | fill=00000000 | rows=[47] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N48 | value='33292879' | fill=00000000 | rows=[47] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O48 | value='37342013' | fill=00000000 | rows=[47] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P48 | value='41841051' | fill=00000000 | rows=[47] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q48 | value='53088645' | fill=00000000 | rows=[47] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R48 | value='55788068' | fill=00000000 | rows=[47] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S48 | value='54888260' | fill=00000000 | rows=[47] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T48 | value='58037587' | fill=00000000 | rows=[47] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A49 | value='Refund for Energy-intensive processes (energy tax)' | fill=FF00B050 | rows=[48] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B49 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[48] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C49 | value='Use of fossil fuels in the industrial sector' | fill=FF00B050 | rows=[48] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D49 | value='·  Coke Oven Coke and Lignite Coke' | fill=FF00B050 | rows=[48] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E49 | value='Total economy' | fill=FF00B050 | rows=[48] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A50 | value='Refund for Energy-intensive processes (energy tax)' | fill=FF00B050 | rows=[49] | cols=[0] | col_header=False | row_header=True | metadata=False
