=== economy-table29.xlsx ===
Cell A1 | value='Time period' | fill=FFFFFF00 | rows=[0] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=True | metadata=False
Cell E33 | value='·  General government' | fill=FF00B050 | rows=[32] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A34 | value='Excise Tax Suspension for Domestic Aviation Fuel' | fill=FF00B050 | rows=[33] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B34 | value='·  ·  Consumer Support Estimate' | fill=FF00B050 | rows=[33] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C34 | value='Other end uses of fossil fuels (e.g. transport and residential sectors)' | fill=FF00B050 | rows=[33] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D34 | value='·  Kerosene type jet fuel excl. biofuels' | fill=FF00B050 | rows=[33] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E34 | value='·  ·  Central government' | fill=FF00B050 | rows=[33] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G34 | value='10929901838' | fill=00000000 | rows=[33] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H34 | value='10756458832' | fill=00000000 | rows=[33] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I34 | value='11859915367' | fill=00000000 | rows=[33] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J34 | value='13545502619' | fill=00000000 | rows=[33] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K34 | value='15149352367' | fill=00000000 | rows=[33] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L34 | value='26131586157' | fill=00000000 | rows=[33] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M34 | value='29583999764' | fill=00000000 | rows=[33] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N34 | value='33564218535' | fill=00000000 | rows=[33] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O34 | value='36674979231' | fill=00000000 | rows=[33] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P34 | value='39586878473' | fill=00000000 | rows=[33] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q34 | value='39378447738' | fill=00000000 | rows=[33] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R34 | value='41991606456' | fill=00000000 | rows=[33] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S34 | value='41991606456' | fill=00000000 | rows=[33] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T34 | value='41991606456' | fill=00000000 | rows=[33] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A35 | value='2011 Retroactive Reduction in the Oil-Price Windfall Tax' | fill=FF00B050 | rows=[34] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B35 | value='Total' | fill=FF00B050 | rows=[34] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A36 | value='2011 Retroactive Reduction in the Oil-Price Windfall Tax' | fill=FF00B050 | rows=[35] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B36 | value='·  Beneficiary' | fill=FF00B050 | rows=[35] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A37 | value='2011 Retroactive Reduction in the Oil-Price Windfall Tax' | fill=FF00B050 | rows=[36] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B37 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[36] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C37 | value='Extraction or mining stage' | fill=FF00B050 | rows=[36] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D37 | value='Petroleum' | fill=FF00B050 | rows=[36] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell A38 | value='2011 Retroactive Reduction in the Oil-Price Windfall Tax' | fill=FF00B050 | rows=[37] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B38 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[37] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C38 | value='Extraction or mining stage' | fill=FF00B050 | rows=[37] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D38 | value='·  Crude Oil' | fill=FF00B050 | rows=[37] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E38 | value='Total economy' | fill=FF00B050 | rows=[37] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A39 | value='2011 Retroactive Reduction in the Oil-Price Windfall Tax' | fill=FF00B050 | rows=[38] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B39 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[38] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C39 | value='Extraction or mining stage' | fill=FF00B050 | rows=[38] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D39 | value='·  Crude Oil' | fill=FF00B050 | rows=[38] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E39 | value='·  General government' | fill=FF00B050 | rows=[38] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A40 | value='2011 Retroactive Reduction in the Oil-Price Windfall Tax' | fill=FF00B050 | rows=[39] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B40 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[39] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C40 | value='Extraction or mining stage' | fill=FF00B050 | rows=[39] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D40 | value='·  Crude Oil' | fill=FF00B050 | rows=[39] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E40 | value='·  ·  Central government' | fill=FF00B050 | rows=[39] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G40 | value='..' | fill=00000000 | rows=[39] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H40 | value='5714285000' | fill=00000000 | rows=[39] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I40 | value='..' | fill=00000000 | rows=[39] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J40 | value='..' | fill=00000000 | rows=[39] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K40 | value='..' | fill=00000000 | rows=[39] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L40 | value='..' | fill=00000000 | rows=[39] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M40 | value='..' | fill=00000000 | rows=[39] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N40 | value='..' | fill=00000000 | rows=[39] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O40 | value='..' | fill=00000000 | rows=[39] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P40 | value='..' | fill=00000000 | rows=[39] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q40 | value='..' | fill=00000000 | rows=[39] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R40 | value='..' | fill=00000000 | rows=[39] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S40 | value='..' | fill=00000000 | rows=[39] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T40 | value='..' | fill=00000000 | rows=[39] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A41 | value='Resource-Tax Abatements and Refunds for Oil and Gas Extraction' | fill=FF00B050 | rows=[40] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B41 | value='Total' | fill=FF00B050 | rows=[40] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A42 | value='Resource-Tax Abatements and Refunds for Oil and Gas Extraction' | fill=FF00B050 | rows=[41] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B42 | value='·  Beneficiary' | fill=FF00B050 | rows=[41] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell A43 | value='Resource-Tax Abatements and Refunds for Oil and Gas Extraction' | fill=FF00B050 | rows=[42] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B43 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[42] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C43 | value='Extraction or mining stage' | fill=FF00B050 | rows=[42] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D43 | value='Petroleum' | fill=FF00B050 | rows=[42] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell A44 | value='Resource-Tax Abatements and Refunds for Oil and Gas Extraction' | fill=FF00B050 | rows=[43] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B44 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[43] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C44 | value='Extraction or mining stage' | fill=FF00B050 | rows=[43] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D44 | value='·  Crude Oil' | fill=FF00B050 | rows=[43] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E44 | value='Total economy' | fill=FF00B050 | rows=[43] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A45 | value='Resource-Tax Abatements and Refunds for Oil and Gas Extraction' | fill=FF00B050 | rows=[44] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B45 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[44] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C45 | value='Extraction or mining stage' | fill=FF00B050 | rows=[44] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D45 | value='·  Crude Oil' | fill=FF00B050 | rows=[44] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E45 | value='·  General government' | fill=FF00B050 | rows=[44] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A46 | value='Resource-Tax Abatements and Refunds for Oil and Gas Extraction' | fill=FF00B050 | rows=[45] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B46 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[45] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C46 | value='Extraction or mining stage' | fill=FF00B050 | rows=[45] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D46 | value='·  Crude Oil' | fill=FF00B050 | rows=[45] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E46 | value='·  ·  Central government' | fill=FF00B050 | rows=[45] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell G46 | value='2804085273' | fill=00000000 | rows=[45] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H46 | value='3864483155' | fill=00000000 | rows=[45] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I46 | value='3898489938' | fill=00000000 | rows=[45] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J46 | value='3688201667' | fill=00000000 | rows=[45] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K46 | value='3661836191' | fill=00000000 | rows=[45] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L46 | value='1787127846' | fill=00000000 | rows=[45] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M46 | value='1410975064' | fill=00000000 | rows=[45] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N46 | value='1846290251' | fill=00000000 | rows=[45] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O46 | value='2391800223' | fill=00000000 | rows=[45] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P46 | value='2233189554' | fill=00000000 | rows=[45] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q46 | value='1488557162' | fill=00000000 | rows=[45] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R46 | value='2493346308' | fill=00000000 | rows=[45] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell S46 | value='3997066645' | fill=00000000 | rows=[45] | cols=[18] | col_header=False | row_header=False | metadata=False
Cell T46 | value='4236622940' | fill=00000000 | rows=[45] | cols=[19] | col_header=False | row_header=False | metadata=False
Cell A47 | value='Resource-Tax Abatements and Refunds for Oil and Gas Extraction' | fill=FF00B050 | rows=[46] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B47 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[46] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C47 | value='Extraction or mining stage' | fill=FF00B050 | rows=[46] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D47 | value='Natural Gas' | fill=FF00B050 | rows=[46] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E47 | value='Total economy' | fill=FF00B050 | rows=[46] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A48 | value='Resource-Tax Abatements and Refunds for Oil and Gas Extraction' | fill=FF00B050 | rows=[47] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B48 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[47] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C48 | value='Extraction or mining stage' | fill=FF00B050 | rows=[47] | cols=[2] | col_header=False | row_header=True | metadata=False
Cell D48 | value='Natural Gas' | fill=FF00B050 | rows=[47] | cols=[3] | col_header=False | row_header=True | metadata=False
Cell E48 | value='·  General government' | fill=FF00B050 | rows=[47] | cols=[4] | col_header=False | row_header=True | metadata=False
Cell A49 | value='Resource-Tax Abatements and Refunds for Oil and Gas Extraction' | fill=FF00B050 | rows=[48] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B49 | value='·  ·  Producer Support Estimate' | fill=FF00B050 | rows=[48] | cols=[1] | col_header=False | row_header=True | metadata=False
