=== environment-table19.xlsx ===
Cell A1 | value='Species of animal' | fill=FFFFFF00 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=False
Cell B51 | value='Fundamental biological research' | fill=00000000 | rows=[50] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C51 | value='285' | fill=00000000 | rows=[50] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D51 | value='-' | fill=00000000 | rows=[50] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E51 | value='-' | fill=00000000 | rows=[50] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F51 | value='285' | fill=FF00B0F0 | rows=[50] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B52 | value='Applied studies' | fill=47 | rows=[51] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C52 | value='5317' | fill=47 | rows=[51] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D52 | value='-' | fill=47 | rows=[51] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E52 | value='-' | fill=47 | rows=[51] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F52 | value='5317' | fill=FF00B0F0 | rows=[51] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B53 | value='Safety' | fill=00000000 | rows=[52] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C53 | value='93' | fill=00000000 | rows=[52] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D53 | value='-' | fill=00000000 | rows=[52] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E53 | value='-' | fill=00000000 | rows=[52] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F53 | value='93' | fill=FF00B0F0 | rows=[52] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B54 | value='Other  uses' | fill=47 | rows=[53] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C54 | value='-' | fill=47 | rows=[53] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D54 | value='-' | fill=47 | rows=[53] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E54 | value='-' | fill=47 | rows=[53] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F54 | value='0' | fill=FF00B0F0 | rows=[53] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B55 | value='Breeding of GM or HM' | fill=00000000 | rows=[54] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C55 | value='-' | fill=00000000 | rows=[54] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D55 | value='-' | fill=00000000 | rows=[54] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E55 | value='-' | fill=00000000 | rows=[54] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F55 | value='0' | fill=FF00B0F0 | rows=[54] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B56 | value='Total' | fill=43 | rows=[55] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C56 | value='5695' | fill=43 | rows=[55] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D56 | value='0' | fill=43 | rows=[55] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E56 | value='0' | fill=43 | rows=[55] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F56 | value='5695' | fill=FF00B0F0 | rows=[55] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A57 | value='Dog - Greyhound' | fill=FF00B050 | rows=[56] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B57 | value='Fundamental biological research' | fill=00000000 | rows=[56] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B58 | value='Applied studies' | fill=00000000 | rows=[57] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B59 | value='Safety' | fill=00000000 | rows=[58] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B60 | value='Other  uses' | fill=00000000 | rows=[59] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B61 | value='Breeding' | fill=00000000 | rows=[60] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B62 | value='Total' | fill=00000000 | rows=[61] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell A63 | value='Dog - Other' | fill=FF00B050 | rows=[62] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B63 | value='Fundamental biological research' | fill=00000000 | rows=[62] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C63 | value='-' | fill=00000000 | rows=[62] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D63 | value='-' | fill=00000000 | rows=[62] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E63 | value='-' | fill=00000000 | rows=[62] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F63 | value='0' | fill=FF00B0F0 | rows=[62] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B64 | value='Applied studies' | fill=47 | rows=[63] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C64 | value='86' | fill=47 | rows=[63] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D64 | value='-' | fill=47 | rows=[63] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E64 | value='-' | fill=47 | rows=[63] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F64 | value='86' | fill=FF00B0F0 | rows=[63] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B65 | value='Safety' | fill=00000000 | rows=[64] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C65 | value='1' | fill=00000000 | rows=[64] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D65 | value='-' | fill=00000000 | rows=[64] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E65 | value='-' | fill=00000000 | rows=[64] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F65 | value='1' | fill=FF00B0F0 | rows=[64] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B66 | value='Other  uses' | fill=47 | rows=[65] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C66 | value='-' | fill=47 | rows=[65] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D66 | value='-' | fill=47 | rows=[65] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E66 | value='-' | fill=47 | rows=[65] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F66 | value='0' | fill=FF00B0F0 | rows=[65] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B67 | value='Breeding of GM or HM' | fill=00000000 | rows=[66] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C67 | value='-' | fill=00000000 | rows=[66] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D67 | value='-' | fill=00000000 | rows=[66] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E67 | value='-' | fill=00000000 | rows=[66] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F67 | value='0' | fill=FF00B0F0 | rows=[66] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B68 | value='Total' | fill=43 | rows=[67] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C68 | value='87' | fill=43 | rows=[67] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D68 | value='0' | fill=43 | rows=[67] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E68 | value='0' | fill=43 | rows=[67] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F68 | value='87' | fill=FF00B0F0 | rows=[67] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A69 | value='Ferret' | fill=FF00B050 | rows=[68] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B69 | value='Fundamental biological research' | fill=00000000 | rows=[68] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C69 | value='317' | fill=00000000 | rows=[68] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D69 | value='-' | fill=00000000 | rows=[68] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E69 | value='-' | fill=00000000 | rows=[68] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F69 | value='317' | fill=FF00B0F0 | rows=[68] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B70 | value='Applied studies' | fill=47 | rows=[69] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C70 | value='456' | fill=47 | rows=[69] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D70 | value='-' | fill=47 | rows=[69] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E70 | value='-' | fill=47 | rows=[69] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F70 | value='456' | fill=FF00B0F0 | rows=[69] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B71 | value='Safety' | fill=00000000 | rows=[70] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C71 | value='-' | fill=00000000 | rows=[70] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D71 | value='-' | fill=00000000 | rows=[70] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E71 | value='-' | fill=00000000 | rows=[70] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F71 | value='0' | fill=FF00B0F0 | rows=[70] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B72 | value='Other  uses' | fill=47 | rows=[71] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C72 | value='19' | fill=47 | rows=[71] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D72 | value='-' | fill=47 | rows=[71] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E72 | value='-' | fill=47 | rows=[71] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F72 | value='19' | fill=FF00B0F0 | rows=[71] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B73 | value='Breeding of GM or HM' | fill=00000000 | rows=[72] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C73 | value='-' | fill=00000000 | rows=[72] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D73 | value='-' | fill=00000000 | rows=[72] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E73 | value='-' | fill=00000000 | rows=[72] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F73 | value='0' | fill=FF00B0F0 | rows=[72] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B74 | value='Total' | fill=43 | rows=[73] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C74 | value='792' | fill=43 | rows=[73] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D74 | value='0' | fill=43 | rows=[73] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E74 | value='0' | fill=43 | rows=[73] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F74 | value='792' | fill=FF00B0F0 | rows=[73] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A75 | value='Table 3 Scientific procedures by species of animal, primary purpose and genetic status' | fill=FF00B050 | rows=[74] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A77 | value='Great Britain 2010' | fill=FF00B050 | rows=[76] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell F77 | value='Number of procedures' | fill=FF00B0F0 | rows=[76] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A78 | value='Species of animal' | fill=FF00B050 | rows=[77] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B78 | value='Primary purpose of procedure' | fill=43 | rows=[77, 78] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C78 | value='Genetic status' | fill=43 | rows=[77] | cols=[2, 3, 4] | col_header=False | row_header=False | metadata=False
Cell F78 | value='Total' | fill=FF00B0F0 | rows=[77] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell C79 | value='Normal animal' | fill=43 | rows=[78] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D79 | value='Animal with harmful genetic defect' | fill=43 | rows=[78] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E79 | value='Genetically modified animal' | fill=43 | rows=[78] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell A80 | value='Other carnivore' | fill=FF00B050 | rows=[79] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B80 | value='Fundamental biological research' | fill=00000000 | rows=[79] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C80 | value='374' | fill=00000000 | rows=[79] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D80 | value='-' | fill=00000000 | rows=[79] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E80 | value='-' | fill=00000000 | rows=[79] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F80 | value='374' | fill=FF00B0F0 | rows=[79] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B81 | value='Applied studies' | fill=47 | rows=[80] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C81 | value='75' | fill=47 | rows=[80] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D81 | value='-' | fill=47 | rows=[80] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E81 | value='-' | fill=47 | rows=[80] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F81 | value='75' | fill=FF00B0F0 | rows=[80] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B82 | value='Safety' | fill=00000000 | rows=[81] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C82 | value='322' | fill=00000000 | rows=[81] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D82 | value='-' | fill=00000000 | rows=[81] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E82 | value='-' | fill=00000000 | rows=[81] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F82 | value='322' | fill=FF00B0F0 | rows=[81] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B83 | value='Other  uses' | fill=47 | rows=[82] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C83 | value='-' | fill=47 | rows=[82] | cols=[2] | col_header=False | row_header=False | metadata=False
